"Filename","Category","MaterialFile","Texture","ColorTransform","PixelXForm"
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e granary age4_death_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e granary age4_death_1.mtrl.xml","Building E Age4","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age3_2.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age3_death_2.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age4_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age4_1.mtrl.xml","Building E Age4","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age4_2.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age4_death_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age4_death_1.mtrl.xml","Building E Age4","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e guard tower age4_death_2.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age1_3.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age1_death_1.mtrl.xml","building E Age3 accessories","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age2_2.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age2_3.mtrl.xml","Building E Age2","4",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age2_death_0.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age2_death_1.mtrl.xml","Building E Age2","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age3_6.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age3_death_4.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age4_2.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age4_3.mtrl.xml","Building E Age4","4",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age4_death_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housea age4_death_1.mtrl.xml","Building E Age4","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age1_2.mtrl.xml","building E Age3 accessories","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age2_1.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age2_2.mtrl.xml","Building E Age2","4",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age2_death_0.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age2_death_1.mtrl.xml","Building E Age2","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age3_3.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age3_death_2.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age4_1.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age4_2.mtrl.xml","Building E Age4","4",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age4_death_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e houseb age4_death_1.mtrl.xml","Building E Age4","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age1_3.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age1_death_1.mtrl.xml","building E Age3 accessories","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age2_2.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age2_3.mtrl.xml","Building E Age2","4",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age2_death_0.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age2_death_1.mtrl.xml","Building E Age2","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age3_4.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age3_death_2.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age4_2.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age4_3.mtrl.xml","Building E Age4","4",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age4_death_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e housec age4_death_1.mtrl.xml","Building E Age4","4",""
"building e isis wonder01.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder con2_0.mtrl.xml","building E Isis Wonder01","0",""
"building e isis wonder02.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder con2_1.mtrl.xml","building E Isis Wonder02","0",""
"building e isis wonder01.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder con3_4.mtrl.xml","building E Isis Wonder01","0",""
"building e isis wonder02.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder con3_5.mtrl.xml","building E Isis Wonder02","0",""
"building e isis wonder01.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder con3_6.mtrl.xml","building E Isis Wonder01","4",""
"building e isis wonder02.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder con3_7.mtrl.xml","building E Isis Wonder02","4",""
"building e isis wonder01.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_0.mtrl.xml","building E Isis Wonder01","0",""
"building e isis wonder02.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_1.mtrl.xml","building E Isis Wonder02","0",""
"building e isis wonder01.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_3.mtrl.xml","building E Isis Wonder01","4",""
"building e isis wonder02.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_4.mtrl.xml","building E Isis Wonder02","4",""
"building e isis wonder01.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_death_0.mtrl.xml","building E Isis Wonder01","0",""
"building e isis wonder02.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_death_1.mtrl.xml","building E Isis Wonder02","0",""
"building e isis wonder01.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_death_3.mtrl.xml","building E Isis Wonder01","4",""
"building e isis wonder02.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e isis wonder_death_4.mtrl.xml","building E Isis Wonder02","4",""
"building e lighthouse.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lighthouse_1.mtrl.xml","Building E Lighthouse","4",""
"building e lighthouse.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lighthouse_death_0.mtrl.xml","Building E Lighthouse","0",""
"building e lighthouse.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lighthouse_death_1.mtrl.xml","Building E Lighthouse","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age1_5.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age1_death_3.mtrl.xml","building E Age3 accessories","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age2_2.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age2_3.mtrl.xml","Building E Age2","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age2_5.mtrl.xml","building E Age3 accessories","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age2_death_0.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age2_death_1.mtrl.xml","Building E Age2","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age2_death_3.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age3_5.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age3_death_3.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age4_2.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age4_3.mtrl.xml","Building E Age4","4",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age4_death_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age4_death_1.mtrl.xml","Building E Age4","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e lumbercamp age4_death_3.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e market age3_4.mtrl.xml","building E Age3 accessories","0",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e market age3_death_2.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e market age4_2.mtrl.xml","building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e market age4_3.mtrl.xml","building E Age4","4",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e market age4_death_0.mtrl.xml","building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e market age4_death_1.mtrl.xml","building E Age4","4",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 2_2.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 2_3.mtrl.xml","Building E Age2","4",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 2_death_0.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 2_death_1.mtrl.xml","Building E Age2","4",""
"building e age3 accessories.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 2_death_3.mtrl.xml","building E Age3 accessories","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 4_2.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 4_3.mtrl.xml","Building E Age4","4",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 4_death_0.mtrl.xml","Building E Age4","0",""
"building e age4.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e mining camp age 4_death_1.mtrl.xml","Building E Age4","4",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument1 construction_4.mtrl.xml","building E Monument platforms","0",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument1 construction_5.mtrl.xml","building E Monument platforms","4",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument1 stand_0.mtrl.xml","building E Monument platforms","0",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument1 stand_1.mtrl.xml","building E Monument platforms","4",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument2 construction_4.mtrl.xml","building E Monument platforms","0",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument2 construction_5.mtrl.xml","building E Monument platforms","4",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument2 stand_0.mtrl.xml","building E Monument platforms","0",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument2 stand_1.mtrl.xml","building E Monument platforms","4",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument3 construction_4.mtrl.xml","building E Monument platforms","4",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument3 stand_0.mtrl.xml","building E Monument platforms","4",""
"building e monument platforms.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building e monument4 construction_5.mtrl.xml","building E Monument platforms","0",""
