RelativePath,Source,Destination,Width,Height,TgaImageType,BitsPerPixel,DecodedPixels,RGBA_SHA256,PNG_RGBA_SHA256,Status,Error
dlc-frontend\textures\ui\ui button slider arrow left 32x32 clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow left 32x32 clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow left 32x32 clicked.png,32,32,2,32,1024,2745926573f20d7e89389ee4bd1f3953a3a9efc435306807bb6a14f6d128e6b7,2745926573f20d7e89389ee4bd1f3953a3a9efc435306807bb6a14f6d128e6b7,PASS,
dlc-frontend\textures\ui\ui button slider arrow left 32x32 rollover.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow left 32x32 rollover.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow left 32x32 rollover.png,32,32,2,32,1024,f3a492ecb59624fc82ab2c0dc5d0ceda8b900474dfb246cbb2a3995ede8d8737,f3a492ecb59624fc82ab2c0dc5d0ceda8b900474dfb246cbb2a3995ede8d8737,PASS,
dlc-frontend\textures\ui\ui button slider arrow left 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow left 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow left 32x32.png,32,32,2,32,1024,c9e92f51eae7dcb541884159970aa2cece19b77f7fab51611422e2dc6daa820d,c9e92f51eae7dcb541884159970aa2cece19b77f7fab51611422e2dc6daa820d,PASS,
dlc-frontend\textures\ui\ui button slider arrow right 32x32 clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow right 32x32 clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow right 32x32 clicked.png,32,32,2,32,1024,967369cde989fd742dbecb4c598ef3f30785f71861aa82e0a644c7c8134f3eb8,967369cde989fd742dbecb4c598ef3f30785f71861aa82e0a644c7c8134f3eb8,PASS,
dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.png,32,32,2,32,1024,e50e234faad5a2c4e70ff131a4aefce2c9cc5ba7b032eee0c650106d63998011,e50e234faad5a2c4e70ff131a4aefce2c9cc5ba7b032eee0c650106d63998011,PASS,
dlc-frontend\textures\ui\ui button slider arrow right 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow right 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow right 32x32.png,32,32,2,32,1024,de1074e05c4d053e09c097e5c6e90bde4cd67dcad07f7d7a47e836d380b89279,de1074e05c4d053e09c097e5c6e90bde4cd67dcad07f7d7a47e836d380b89279,PASS,
dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.png,32,32,2,32,1024,045e318f03bb0aea70c7724c1a92ee7fe9142b0f2234e9ef68b31ef26ac7fbcd,045e318f03bb0aea70c7724c1a92ee7fe9142b0f2234e9ef68b31ef26ac7fbcd,PASS,
dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.png,32,32,2,32,1024,f40cbc1b0bc7656c9070effab44e155e0bf2835c412b60c68909cd4d6cc0e567,f40cbc1b0bc7656c9070effab44e155e0bf2835c412b60c68909cd4d6cc0e567,PASS,
dlc-frontend\textures\ui\ui button slider arrow up 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui button slider arrow up 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui button slider arrow up 32x32.png,32,32,2,32,1024,76720edaba3de1e3d16d2b6a4b507604d665b6ef8522c2482e3c37edfa474d20,76720edaba3de1e3d16d2b6a4b507604d665b6ef8522c2482e3c37edfa474d20,PASS,
dlc-frontend\textures\ui\ui god all random 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui god all random 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui god all random 256x256.png,256,256,2,32,65536,1e7291b4ece37f64872ffe2632b31ec173eb5e8b50afc613c2302feec3045f10,1e7291b4ece37f64872ffe2632b31ec173eb5e8b50afc613c2302feec3045f10,PASS,
dlc-frontend\textures\ui\ui god all random 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui god all random 32x32.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui god all random 32x32.png,32,32,2,32,1024,300dfe10c994054e0d96c8ba8c7fbf3bf8760ca5473484f75d2611574553c33a,300dfe10c994054e0d96c8ba8c7fbf3bf8760ca5473484f75d2611574553c33a,PASS,
dlc-frontend\textures\ui\ui god boarder highlight 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui god boarder highlight 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui god boarder highlight 128x128.png,256,256,2,32,65536,866df6e7fcb75942f61e60c6e25a64356ba0cd38ee3989fd1e03210fcd36b940,866df6e7fcb75942f61e60c6e25a64356ba0cd38ee3989fd1e03210fcd36b940,PASS,
dlc-frontend\textures\ui\ui icon button clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui icon button clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui icon button clicked.png,64,64,2,32,4096,3cf017c3e2010f71a9826204dd816c43bb68dcd8b800ba159e83c12376402001,3cf017c3e2010f71a9826204dd816c43bb68dcd8b800ba159e83c12376402001,PASS,
dlc-frontend\textures\ui\ui icon button foreground film.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui icon button foreground film.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui icon button foreground film.png,64,64,2,32,4096,9c721fbe65fe7dea0ec7654cc7a37c9dc26b1672c3adaa07809e3dc72d626474,9c721fbe65fe7dea0ec7654cc7a37c9dc26b1672c3adaa07809e3dc72d626474,PASS,
dlc-frontend\textures\ui\ui icon button foreground history.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui icon button foreground history.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui icon button foreground history.png,64,64,2,32,4096,0767dff7bae595f11dbd51d06747f0de14f8cebd1a83f1187bb045831a0b8b82,0767dff7bae595f11dbd51d06747f0de14f8cebd1a83f1187bb045831a0b8b82,PASS,
dlc-frontend\textures\ui\ui icon button foreground options.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui icon button foreground options.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui icon button foreground options.png,64,64,2,32,4096,e40428ba137a6ca00242a344fb11532e12de81ef7c70f8e5b8089a66236e9e21,e40428ba137a6ca00242a344fb11532e12de81ef7c70f8e5b8089a66236e9e21,PASS,
dlc-frontend\textures\ui\ui icon button foreground steam.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui icon button foreground steam.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui icon button foreground steam.png,64,64,2,32,4096,167b4dc6a265945f7c7124d250343ee0c7c953f75aa1067cc257bb30b735d6d4,167b4dc6a265945f7c7124d250343ee0c7c953f75aa1067cc257bb30b735d6d4,PASS,
dlc-frontend\textures\ui\ui icon button rollover.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui icon button rollover.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui icon button rollover.png,64,64,2,32,4096,c9603d2b43f4630db9853c6f6c0bd61d78d2889552bd7b3420a284f093a07d76,c9603d2b43f4630db9853c6f6c0bd61d78d2889552bd7b3420a284f093a07d76,PASS,
dlc-frontend\textures\ui\ui icon button.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui icon button.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui icon button.png,64,64,2,32,4096,179a75f22b9fddb69faf8f8ad7edcf09bdd1174e02bd6484f8938aa13348401e,179a75f22b9fddb69faf8f8ad7edcf09bdd1174e02bd6484f8938aa13348401e,PASS,
dlc-frontend\textures\ui\ui map boarder highlight 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui map boarder highlight 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui map boarder highlight 128x128.png,256,256,2,32,65536,866df6e7fcb75942f61e60c6e25a64356ba0cd38ee3989fd1e03210fcd36b940,866df6e7fcb75942f61e60c6e25a64356ba0cd38ee3989fd1e03210fcd36b940,PASS,
dlc-frontend\textures\ui\ui map boarder template 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui map boarder template 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui map boarder template 128x128.png,256,256,2,32,65536,f28693cc6edc1cf82465f22821c2384391f78da1d5261d1d46248dfd7f94cb43,f28693cc6edc1cf82465f22821c2384391f78da1d5261d1d46248dfd7f94cb43,PASS,
dlc-frontend\textures\ui\ui map size select giant clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui map size select giant clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui map size select giant clicked.png,128,128,2,32,16384,15c40e4a5f50ffe5b2f8019b4a05872a58a479ff0e07b10bd86af9b10ea2e5d9,15c40e4a5f50ffe5b2f8019b4a05872a58a479ff0e07b10bd86af9b10ea2e5d9,PASS,
dlc-frontend\textures\ui\ui map size select giant.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui map size select giant.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui map size select giant.png,128,128,2,32,16384,ca2db2ab36a910efc4c8ec4f9ace7783754c0b6b8d0a5c166702b460e72992f5,ca2db2ab36a910efc4c8ec4f9ace7783754c0b6b8d0a5c166702b460e72992f5,PASS,
dlc-frontend\textures\ui\ui map size select large clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui map size select large clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui map size select large clicked.png,128,128,2,32,16384,91378f6a4f09d4ed1d31c240271b5beed20902aab1ec33aecf5edd7ef97499ce,91378f6a4f09d4ed1d31c240271b5beed20902aab1ec33aecf5edd7ef97499ce,PASS,
dlc-frontend\textures\ui\ui map size select large.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui map size select large.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui map size select large.png,128,128,2,32,16384,8df79ccf00bedbb0101efcabf188fc8342b35d6ca4d7e210b3b09d1138282caa,8df79ccf00bedbb0101efcabf188fc8342b35d6ca4d7e210b3b09d1138282caa,PASS,
dlc-frontend\textures\ui\ui map size select normal clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui map size select normal clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui map size select normal clicked.png,128,128,2,32,16384,f8cc19632b0bf186ccc07c54e615a8d7813c670299aac053bac951ef92ef3997,f8cc19632b0bf186ccc07c54e615a8d7813c670299aac053bac951ef92ef3997,PASS,
dlc-frontend\textures\ui\ui pregame button clicked.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame button clicked.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame button clicked.png,256,64,2,32,16384,716415c361ba72e7e5b964dedc3db9eccab4410955f1839efc824bfc0670a50b,716415c361ba72e7e5b964dedc3db9eccab4410955f1839efc824bfc0670a50b,PASS,
dlc-frontend\textures\ui\ui pregame button glow.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame button glow.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame button glow.png,256,64,2,32,16384,b40827555ddaf26b9da9a5aa304df8d8b154168e949236235baa26796a895974,b40827555ddaf26b9da9a5aa304df8d8b154168e949236235baa26796a895974,PASS,
dlc-frontend\textures\ui\ui pregame button rollover.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame button rollover.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame button rollover.png,256,64,2,32,16384,7257465ac758fd0bc3574b932c64a7cdc21eedff5b4e70e729f3fe19e373c3a2,7257465ac758fd0bc3574b932c64a7cdc21eedff5b4e70e729f3fe19e373c3a2,PASS,
dlc-frontend\textures\ui\ui pregame button.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame button.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame button.png,256,64,2,32,16384,bbcf04345a80e557c6e5e40b56aa8cec39387ebf6082f2ac4861efb8d14aa128,bbcf04345a80e557c6e5e40b56aa8cec39387ebf6082f2ac4861efb8d14aa128,PASS,
dlc-frontend\textures\ui\ui pregame left bottom.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame left bottom.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame left bottom.png,481,360,2,32,173160,e7ce55dfbceed44fe24bd485d154faeb7aff547e7239763d2ca077d4fdc73b67,e7ce55dfbceed44fe24bd485d154faeb7aff547e7239763d2ca077d4fdc73b67,PASS,
dlc-frontend\textures\ui\ui pregame left middle.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame left middle.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame left middle.png,481,360,2,32,173160,54db3268b2dd186f0244da346ec506934b272af4883a608a1aaed0e4cdf18ed8,54db3268b2dd186f0244da346ec506934b272af4883a608a1aaed0e4cdf18ed8,PASS,
dlc-frontend\textures\ui\ui pregame left top.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame left top.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame left top.png,481,360,2,32,173160,f4cdeb4a6a7ff3b9bf081a4ca9df7fb1bf89e3901d0191be6221ab1936e24f6e,f4cdeb4a6a7ff3b9bf081a4ca9df7fb1bf89e3901d0191be6221ab1936e24f6e,PASS,
dlc-frontend\textures\ui\ui pregame right bottom.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame right bottom.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame right bottom.png,481,360,2,32,173160,83a60b1ab7b24f6c275a77f450a59280d5b0a4a916a14c90b798124bdaf9fee3,83a60b1ab7b24f6c275a77f450a59280d5b0a4a916a14c90b798124bdaf9fee3,PASS,
dlc-frontend\textures\ui\ui pregame right middle.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame right middle.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame right middle.png,481,360,2,32,173160,bdb7ac555220d297bda2016cf67f8c8f558258eb4dd9926ccbc8d2481393bcd3,bdb7ac555220d297bda2016cf67f8c8f558258eb4dd9926ccbc8d2481393bcd3,PASS,
dlc-frontend\textures\ui\ui pregame right top.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame right top.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame right top.png,481,360,2,32,173160,400543954678d6041fe519b722b349f687fe4c4c9b5a8d0f016254b465c91201,400543954678d6041fe519b722b349f687fe4c4c9b5a8d0f016254b465c91201,PASS,
dlc-frontend\textures\ui\ui pregame transparency background.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui pregame transparency background.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui pregame transparency background.png,32,32,2,32,1024,35fff717c5b9a185a58434f8e151a44f06067d4813fb32ba8176b5fb7022d5b7,35fff717c5b9a185a58434f8e151a44f06067d4813fb32ba8176b5fb7022d5b7,PASS,
dlc-frontend\textures\ui\ui scroll bottom tile 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll bottom tile 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll bottom tile 8x8.png,8,8,2,32,64,1270cb9eb1d3dea0be154a2048a107cc8a7f8d6b25c5f6f7e8963b99015f6d73,1270cb9eb1d3dea0be154a2048a107cc8a7f8d6b25c5f6f7e8963b99015f6d73,PASS,
dlc-frontend\textures\ui\ui scroll bottom tile.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll bottom tile.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll bottom tile.png,16,16,2,32,256,978bc0b9f2d5a3fede89a65a1ad232b48a8897ff06d404b572b4b01ab3dea604,978bc0b9f2d5a3fede89a65a1ad232b48a8897ff06d404b572b4b01ab3dea604,PASS,
dlc-frontend\textures\ui\ui scroll cap left 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll cap left 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll cap left 8x8.png,8,8,2,32,64,a91959e86f8e0e40c6f190c5cceb849e7b121037b175b4bd107a5dd5fb12785d,a91959e86f8e0e40c6f190c5cceb849e7b121037b175b4bd107a5dd5fb12785d,PASS,
dlc-frontend\textures\ui\ui scroll cap left.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll cap left.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll cap left.png,8,16,2,32,128,d18cb2a727617fd39945843673fb7a1261965eb4718e94783e95200c45a802f1,d18cb2a727617fd39945843673fb7a1261965eb4718e94783e95200c45a802f1,PASS,
dlc-frontend\textures\ui\ui scroll cap right 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll cap right 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll cap right 8x8.png,8,8,2,32,64,cd86bd1aaf9e27629351cbaaf699c8328e46032fbcffd6f5e7ca7c5457c88d99,cd86bd1aaf9e27629351cbaaf699c8328e46032fbcffd6f5e7ca7c5457c88d99,PASS,
dlc-frontend\textures\ui\ui scroll cap right.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll cap right.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll cap right.png,8,16,2,32,128,b5c6adbe26d8b261abc9dd97f49875507060dbce6c284164b70c887df4074bb0,b5c6adbe26d8b261abc9dd97f49875507060dbce6c284164b70c887df4074bb0,PASS,
dlc-frontend\textures\ui\ui scroll middle 128x16.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll middle 128x16.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll middle 128x16.png,128,64,2,32,8192,8f313edee2f49f91b9385f8b3a221373714b9510a1bda7cb0956ac630d53fc65,8f313edee2f49f91b9385f8b3a221373714b9510a1bda7cb0956ac630d53fc65,PASS,
dlc-frontend\textures\ui\ui scroll middle 256x16.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll middle 256x16.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll middle 256x16.png,256,64,2,32,16384,71208e3c90cf8a54344841f9a2766e92a7256ed42a4d15cf6e9ea201df99b10d,71208e3c90cf8a54344841f9a2766e92a7256ed42a4d15cf6e9ea201df99b10d,PASS,
dlc-frontend\textures\ui\ui scroll middle 64x16.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll middle 64x16.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll middle 64x16.png,64,8,2,32,512,82f1ef89a1f84166e4bf1f3dc98a42c3b3e3185684db6e324c493da443c5882c,82f1ef89a1f84166e4bf1f3dc98a42c3b3e3185684db6e324c493da443c5882c,PASS,
dlc-frontend\textures\ui\ui scroll middle tile 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll middle tile 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll middle tile 8x8.png,8,8,2,32,64,24bf43b391a5e03e5b9284e68dbb7468c8fb9490330b84f3ae9f4fba0435f7ae,24bf43b391a5e03e5b9284e68dbb7468c8fb9490330b84f3ae9f4fba0435f7ae,PASS,
dlc-frontend\textures\ui\ui scroll middle tile.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll middle tile.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll middle tile.png,32,32,2,32,1024,808e3a66b173212e28f91d7deda8ca82044bea36ffe8b37f353a3b5bdeb92018,808e3a66b173212e28f91d7deda8ca82044bea36ffe8b37f353a3b5bdeb92018,PASS,
dlc-frontend\textures\ui\ui scroll top tile 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source\dlc-frontend\textures\ui\ui scroll top tile 8x8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\dlc-frontend\textures\ui\ui scroll top tile 8x8.png,8,8,2,32,64,14a10e92bbdbb23f7d482d1222b92b02a2938612083fda5935e5204e67c27e12,14a10e92bbdbb23f7d482d1222b92b02a2938612083fda5935e5204e67c27e12,PASS,
