"FileName","Extension","Texture","ColorTransform","MultitextureMode"
"building construction medium c_10.mtrl",".mtrl","","",""
"building construction medium c_11.mtrl",".mtrl","","",""
"building construction medium c_12.mtrl",".mtrl","","",""
"building construction medium c_2.mtrl",".mtrl","","",""
"building construction medium c_3.mtrl",".mtrl","","",""
"building construction medium c_4.mtrl",".mtrl","","",""
"building construction medium c_5.mtrl",".mtrl","","",""
"building construction medium c_6.mtrl",".mtrl","","",""
"building construction medium c_7.mtrl",".mtrl","","",""
"building construction medium c_8.mtrl",".mtrl","","",""
"building construction medium c_9.mtrl",".mtrl","","",""
"building construction n long brick_0.mtrl",".mtrl","","",""
"building construction n medium brick_0.mtrl",".mtrl","","",""
"building construction n small brick_0.mtrl",".mtrl","","",""
"building construction shortgreekwallb_0.mtrl",".mtrl","","",""
"building construction shortgreekwallb_1.mtrl",".mtrl","","",""
"building construction shortgreekwallb_2.mtrl",".mtrl","","",""
"building construction shortgreekwallc_0.mtrl",".mtrl","","",""
"building construction shortgreekwallc_1.mtrl",".mtrl","","",""
"building construction shortgreekwallc_2.mtrl",".mtrl","","",""
"building construction shortwalla_0.mtrl",".mtrl","","",""
"building construction shortwalla_1.mtrl",".mtrl","","",""
"building construction shortwalla_2.mtrl",".mtrl","","",""
"building construction small a_0.mtrl",".mtrl","","",""
"building construction small a_1.mtrl",".mtrl","","",""
"building construction small a_2.mtrl",".mtrl","","",""
"building construction small b_0.mtrl",".mtrl","","",""
"building construction small b_1.mtrl",".mtrl","","",""
"building construction small b_2.mtrl",".mtrl","","",""
"building construction small c_0.mtrl",".mtrl","","",""
"building construction small c_1.mtrl",".mtrl","","",""
"building construction small c_10.mtrl",".mtrl","","",""
"building construction small c_2.mtrl",".mtrl","","",""
"building construction small c_3.mtrl",".mtrl","","",""
"building construction small c_4.mtrl",".mtrl","","",""
"building construction small c_5.mtrl",".mtrl","","",""
"building construction small c_6.mtrl",".mtrl","","",""
"building construction small c_7.mtrl",".mtrl","","",""
"building construction small c_8.mtrl",".mtrl","","",""
"building construction small c_9.mtrl",".mtrl","","",""
"building construction specialist_0.mtrl",".mtrl","","",""
"building construction specialist_1.mtrl",".mtrl","","",""
"building construction specialist_2.mtrl",".mtrl","","",""
"building construction sp_0.mtrl",".mtrl","","",""
"building construction sp_1.mtrl",".mtrl","","",""
"building construction sp_2.mtrl",".mtrl","","",""
"building construction xlarge a_0.mtrl",".mtrl","","",""
"building construction xlarge a_1.mtrl",".mtrl","","",""
"building construction xlarge a_2.mtrl",".mtrl","","",""
"building construction xlarge b_0.mtrl",".mtrl","","",""
"building construction xlarge b_1.mtrl",".mtrl","","",""
"building construction xlarge b_2.mtrl",".mtrl","","",""
"building construction xsmall a_0.mtrl",".mtrl","","",""
"building construction xsmall a_1.mtrl",".mtrl","","",""
"building construction xsmall a_2.mtrl",".mtrl","","",""
"building construction xsmall b_0.mtrl",".mtrl","","",""
"building construction xsmall b_1.mtrl",".mtrl","","",""
"building construction xsmall b_2.mtrl",".mtrl","","",""
"building construction3x3 a_0.mtrl",".mtrl","","",""
"building construction3x3 a_1.mtrl",".mtrl","","",""
"building construction3x3 a_2.mtrl",".mtrl","","",""
"building construction3x3 b_0.mtrl",".mtrl","","",""
"building construction3x3 b_1.mtrl",".mtrl","","",""
"building construction3x3 b_2.mtrl",".mtrl","","",""
"building dock rubble3x3_0.mtrl",".mtrl","","",""
"building e armory age2_0.mtrl",".mtrl","","",""
"building e armory age2_1.mtrl",".mtrl","","",""
"building e armory age2_2.mtrl",".mtrl","","",""
"building e armory age2_3.mtrl",".mtrl","","",""
"building e armory age2_4.mtrl",".mtrl","","",""
"building e armory age2_5.mtrl",".mtrl","","",""
"building e armory age2_death_0.mtrl",".mtrl","","",""
"building e armory age2_death_1.mtrl",".mtrl","","",""
"building e armory age2_death_2.mtrl",".mtrl","","",""
"building e armory age2_death_3.mtrl",".mtrl","","",""
"building e armory age3_0.mtrl",".mtrl","","",""
"building e armory age3_1.mtrl",".mtrl","","",""
"building e armory age3_2.mtrl",".mtrl","","",""
"building e armory age3_3.mtrl",".mtrl","","",""
"building e armory age3_4.mtrl",".mtrl","","",""
"building e armory age3_5.mtrl",".mtrl","","",""
"building e armory age3_death_0.mtrl",".mtrl","","",""
"building e armory age3_death_1.mtrl",".mtrl","","",""
"building e armory age3_death_2.mtrl",".mtrl","","",""
"building e armory age3_death_3.mtrl",".mtrl","","",""
"building e armory age4_0.mtrl",".mtrl","","",""
"building e armory age4_1.mtrl",".mtrl","","",""
"building e armory age4_2.mtrl",".mtrl","","",""
"building e armory age4_3.mtrl",".mtrl","","",""
"building e armory age4_4.mtrl",".mtrl","","",""
"building e armory age4_5.mtrl",".mtrl","","",""
"building e armory age4_death_0.mtrl",".mtrl","","",""
"building e armory age4_death_1.mtrl",".mtrl","","",""
"building e armory age4_death_2.mtrl",".mtrl","","",""
"building e armory age4_death_3.mtrl",".mtrl","","",""
"building e ballista tower age4_0.mtrl",".mtrl","","",""
"building e ballista tower age4_1.mtrl",".mtrl","","",""
"building e ballista tower age4_2.mtrl",".mtrl","","",""
"building e ballista tower age4_3.mtrl",".mtrl","","",""
"building e ballista tower age4_death_0.mtrl",".mtrl","","",""
"building e ballista tower age4_death_1.mtrl",".mtrl","","",""
"building e ballista tower age4_death_2.mtrl",".mtrl","","",""
"building e ballista tower age4_death_3.mtrl",".mtrl","","",""
"building e barracks 2 destructed_0.mtrl",".mtrl","","",""
"building e barracks 2 destructed_1.mtrl",".mtrl","","",""
"building e barracks age2_0.mtrl",".mtrl","","",""
"building e barracks age2_1.mtrl",".mtrl","","",""
"building e barracks age2_2.mtrl",".mtrl","","",""
"building e barracks age2_3.mtrl",".mtrl","","",""
"building e barracks age2_death_0.mtrl",".mtrl","","",""
"building e barracks age2_death_1.mtrl",".mtrl","","",""
"building e barracks age2_death_2.mtrl",".mtrl","","",""
"building e barracks age3_0.mtrl",".mtrl","","",""
"building e barracks age3_1.mtrl",".mtrl","","",""
"building e barracks age3_2.mtrl",".mtrl","","",""
"building e barracks age3_3.mtrl",".mtrl","","",""
"building e barracks age3_4.mtrl",".mtrl","","",""
"building e barracks age3_death_0.mtrl",".mtrl","","",""
"building e barracks age3_death_1.mtrl",".mtrl","","",""
"building e barracks age3_death_2.mtrl",".mtrl","","",""
"building e barracks age3_death_3.mtrl",".mtrl","","",""
"building e barracks age4_0.mtrl",".mtrl","","",""
"building e barracks age4_1.mtrl",".mtrl","","",""
"building e barracks age4_2.mtrl",".mtrl","","",""
"building e barracks age4_3.mtrl",".mtrl","","",""
"building e barracks age4_4.mtrl",".mtrl","","",""
"building e barracks age4_death_0.mtrl",".mtrl","","",""
"building e barracks age4_death_1.mtrl",".mtrl","","",""
"building e barracks age4_death_2.mtrl",".mtrl","","",""
"building e barracks age4_death_3.mtrl",".mtrl","","",""
"building e cit dam stage1_0.mtrl",".mtrl","","",""
"building e cit dam stage2_0.mtrl",".mtrl","","",""
"building e cit dam stage3_0.mtrl",".mtrl","","",""
"building e construction midgol age3 con4_0.mtrl",".mtrl","","",""
"building e construction midgol age3 con4_1.mtrl",".mtrl","","",""
"building e construction midgol age3 con4_2.mtrl",".mtrl","","",""
"building e construction midgol age4 con4_0.mtrl",".mtrl","","",""
"building e construction midgol age4 con4_1.mtrl",".mtrl","","",""
"building e construction midgol age4 con4_2.mtrl",".mtrl","","",""
"building e construction midgol age4 con4_3.mtrl",".mtrl","","",""
"building e constructiondock_0.mtrl",".mtrl","","",""
"building e constructiondock_1.mtrl",".mtrl","","",""
"building e constructiontempleage1_0.mtrl",".mtrl","","",""
"building e constructiontempleage1_1.mtrl",".mtrl","","",""
"building e constructiontempleage1_2.mtrl",".mtrl","","",""
"building e constructiontempleage2_0.mtrl",".mtrl","","",""
"building e constructiontempleage2_1.mtrl",".mtrl","","",""
"building e constructiontempleage2_2.mtrl",".mtrl","","",""
"building e dock age1_0.mtrl",".mtrl","","",""
"building e dock age1_1.mtrl",".mtrl","","",""
"building e dock age1_2.mtrl",".mtrl","","",""
"building e dock age1_3.mtrl",".mtrl","","",""
"building e dock age1_death_0.mtrl",".mtrl","","",""
"building e dock age1_death_1.mtrl",".mtrl","","",""
"building e dock age1_death_2.mtrl",".mtrl","","",""
"building e dock age1_death_3.mtrl",".mtrl","","",""
"building e dock age2_0.mtrl",".mtrl","","",""
"building e dock age2_1.mtrl",".mtrl","","",""
"building e dock age2_2.mtrl",".mtrl","","",""
"building e dock age2_3.mtrl",".mtrl","","",""
"building e dock age2_death_0.mtrl",".mtrl","","",""
"building e dock age2_death_1.mtrl",".mtrl","","",""
"building e dock age2_death_2.mtrl",".mtrl","","",""
"building e dock age2_death_3.mtrl",".mtrl","","",""
"building e dock age3_0.mtrl",".mtrl","","",""
"building e dock age3_1.mtrl",".mtrl","","",""
"building e dock age3_2.mtrl",".mtrl","","",""
"building e dock age3_3.mtrl",".mtrl","","",""
"building e dock age3_4.mtrl",".mtrl","","",""
"building e dock age3_death_0.mtrl",".mtrl","","",""
"building e dock age3_death_1.mtrl",".mtrl","","",""
"building e dock age3_death_2.mtrl",".mtrl","","",""
"building e dock age3_death_3.mtrl",".mtrl","","",""
"building e dock age3_death_4.mtrl",".mtrl","","",""
"building e fort dam stage1_0.mtrl",".mtrl","","",""
"building e fort dam stage2_0.mtrl",".mtrl","","",""
"building e fort dam stage3_0.mtrl",".mtrl","","",""
"building e fortress age3_0.mtrl",".mtrl","","",""
"building e fortress age3_1.mtrl",".mtrl","","",""
"building e fortress age3_2.mtrl",".mtrl","","",""
"building e fortress age3_3.mtrl",".mtrl","","",""
"building e fortress age3_4.mtrl",".mtrl","","",""
"building e fortress age3_death_0.mtrl",".mtrl","","",""
"building e fortress age3_death_1.mtrl",".mtrl","","",""
"building e fortress age3_death_2.mtrl",".mtrl","","",""
"building e fortress age4_0.mtrl",".mtrl","","",""
"building e fortress age4_1.mtrl",".mtrl","","",""
"building e fortress age4_2.mtrl",".mtrl","","",""
"building e fortress age4_3.mtrl",".mtrl","","",""
"building e fortress age4_4.mtrl",".mtrl","","",""
"building e fortress age4_5.mtrl",".mtrl","","",""
"building e fortress age4_death_0.mtrl",".mtrl","","",""
"building e fortress age4_death_1.mtrl",".mtrl","","",""
"building e fortress age4_death_2.mtrl",".mtrl","","",""
"building e fortress age4_death_3.mtrl",".mtrl","","",""
"building e fortressconstruction_0.mtrl",".mtrl","","",""
"building e fortressconstruction_1.mtrl",".mtrl","","",""
"building e fortressconstruction_2.mtrl",".mtrl","","",""
"building e gate_closeddam1_0.mtrl",".mtrl","","",""
"building e gate_closeddam2_0.mtrl",".mtrl","","",""
"building e gate_closeddam3_0.mtrl",".mtrl","","",""
"building e gate_closed_0.mtrl",".mtrl","","",""
"building e gate_closingdam1_0.mtrl",".mtrl","","",""
"building e gate_closingdam2_0.mtrl",".mtrl","","",""
"building e gate_closingdam3_0.mtrl",".mtrl","","",""
"building e gate_closing_0.mtrl",".mtrl","","",""
"building e gate_opendam1_0.mtrl",".mtrl","","",""
"building e gate_opendam2_0.mtrl",".mtrl","","",""
"building e gate_opendam3_0.mtrl",".mtrl","","",""
"building e gate_openingdam1_0.mtrl",".mtrl","","",""
"building e gate_openingdam2_0.mtrl",".mtrl","","",""
"building e gate_openingdam3_0.mtrl",".mtrl","","",""
"building e gate_opening_0.mtrl",".mtrl","","",""
"building e gate_open_0.mtrl",".mtrl","","",""
"building e granary age1_0.mtrl",".mtrl","","",""
"building e granary age1_1.mtrl",".mtrl","","",""
"building e granary age1_2.mtrl",".mtrl","","",""
"building e granary age1_3.mtrl",".mtrl","","",""
"building e granary age1_4.mtrl",".mtrl","","",""
"building e granary age1_death_0.mtrl",".mtrl","","",""
"building e granary age1_death_1.mtrl",".mtrl","","",""
"building e granary age1_death_2.mtrl",".mtrl","","",""
"building e granary age2 destructed_0.mtrl",".mtrl","","",""
"building e granary age2 destructed_1.mtrl",".mtrl","","",""
"building e granary age2_0.mtrl",".mtrl","","",""
"building e granary age2_1.mtrl",".mtrl","","",""
"building e granary age2_2.mtrl",".mtrl","","",""
"building e granary age2_3.mtrl",".mtrl","","",""
"building e granary age2_4.mtrl",".mtrl","","",""
"building e granary age2_death_0.mtrl",".mtrl","","",""
"building e granary age2_death_1.mtrl",".mtrl","","",""
"building e granary age2_death_2.mtrl",".mtrl","","",""
"building e granary age3_0.mtrl",".mtrl","","",""
"building e granary age3_1.mtrl",".mtrl","","",""
"building e granary age3_2.mtrl",".mtrl","","",""
"building e granary age3_3.mtrl",".mtrl","","",""
"building e granary age3_4.mtrl",".mtrl","","",""
"building e granary age3_5.mtrl",".mtrl","","",""
"building e granary age3_death_0.mtrl",".mtrl","","",""
"building e granary age3_death_1.mtrl",".mtrl","","",""
"building e granary age3_death_2.mtrl",".mtrl","","",""
"building e granary age3_death_3.mtrl",".mtrl","","",""
"building e granary age4_0.mtrl",".mtrl","","",""
"building e granary age4_1.mtrl",".mtrl","","",""
"building e granary age4_2.mtrl",".mtrl","","",""
"building e granary age4_3.mtrl",".mtrl","","",""
"building e granary age4_4.mtrl",".mtrl","","",""
"building e granary age4_5.mtrl",".mtrl","","",""
"building e granary age4_death_0.mtrl",".mtrl","","",""
"building e granary age4_death_1.mtrl",".mtrl","","",""
"building e granary age4_death_2.mtrl",".mtrl","","",""
"building e granary age4_death_3.mtrl",".mtrl","","",""
"building e granary construction_0.mtrl",".mtrl","","",""
"building e granary construction_1.mtrl",".mtrl","","",""
"building e granary construction_2.mtrl",".mtrl","","",""
"building e guard tower age3_0.mtrl",".mtrl","","",""
"building e guard tower age3_1.mtrl",".mtrl","","",""
"building e guard tower age3_2.mtrl",".mtrl","","",""
"building e guard tower age3_3.mtrl",".mtrl","","",""
"building e guard tower age3_death_0.mtrl",".mtrl","","",""
"building e guard tower age3_death_1.mtrl",".mtrl","","",""
"building e guard tower age3_death_2.mtrl",".mtrl","","",""
"building e guard tower age3_death_3.mtrl",".mtrl","","",""
"building e guard tower age4_0.mtrl",".mtrl","","",""
"building e guard tower age4_1.mtrl",".mtrl","","",""
"building e guard tower age4_2.mtrl",".mtrl","","",""
"building e guard tower age4_3.mtrl",".mtrl","","",""
"building e guard tower age4_4.mtrl",".mtrl","","",""
"building e guard tower age4_death_0.mtrl",".mtrl","","",""
"building e guard tower age4_death_1.mtrl",".mtrl","","",""
"building e guard tower age4_death_2.mtrl",".mtrl","","",""
"building e guard tower age4_death_3.mtrl",".mtrl","","",""
"building e guard tower age4_death_4.mtrl",".mtrl","","",""
"building e housea age1_0.mtrl",".mtrl","","",""
"building e housea age1_1.mtrl",".mtrl","","",""
"building e housea age1_2.mtrl",".mtrl","","",""
"building e housea age1_3.mtrl",".mtrl","","",""
"building e housea age1_4.mtrl",".mtrl","","",""
"building e housea age1_5.mtrl",".mtrl","","",""
"building e housea age1_death_0.mtrl",".mtrl","","",""
"building e housea age1_death_1.mtrl",".mtrl","","",""
"building e housea age1_death_2.mtrl",".mtrl","","",""
"building e housea age1_death_3.mtrl",".mtrl","","",""
"building e housea age2_0.mtrl",".mtrl","","",""
"building e housea age2_1.mtrl",".mtrl","","",""
"building e housea age2_2.mtrl",".mtrl","","",""
"building e housea age2_3.mtrl",".mtrl","","",""
"building e housea age2_4.mtrl",".mtrl","","",""
"building e housea age2_death_0.mtrl",".mtrl","","",""
